"variable","GND","real","alpha","model"
"X99",30.45,0,"7.77",1.21222361566286e-08
"X99",30.55,0,"7.77",1.18339928523741e-08
"X99",30.65,0,"7.77",1.1553460549459e-08
"X99",30.75,0,"7.77",1.12804101836576e-08
"X99",30.95,0,"7.77",1.07558761254952e-08
"X99",4.05,0.104846541365095,"7.77",0.00603499880531795
"X99",4.15,0.0868054486201195,"7.77",0.00532806336680018
"X99",4.25,0.0843236887580142,"7.77",0.00471219204483056
"X99",4.35,0.0754978167140891,"7.77",0.00417466571173666
"X99",4.45,0.0749772085692463,"7.77",0.00370466861854975
"X99",4.55,0.0713102453195535,"7.77",0.00329298644624634
"X99",4.65,0.0656415718285347,"7.77",0.00293175462704099
"X99",4.75,0.0618358827239701,"7.77",0.00261424824260786
"X99",4.85,0.054524107848936,"7.77",0.00233470634942238
"X99",4.95,0.0522755040244537,"7.77",0.00208818484766312
"X99",5.05,0.0496679125906496,"7.77",0.00187043304845181
"X99",5.15,0.0451243760765321,"7.77",0.00167778994554057
"X99",5.25,0.0412560523978121,"7.77",0.00150709689569764
"X99",5.35,0.0342398943774969,"7.77",0.00135562398484104
"X99",5.45,0.0337610954884383,"7.77",0.00122100782724473
"X99",5.55,0.0279660468102405,"7.77",0.00110119893160734
"X99",5.65,0.0271385139299305,"7.77",0.000994417085662618
"X99",5.75,0.0246028224401627,"7.77",0.000899113472830183
"X99",5.85,0.0186641599661121,"7.77",0.000813938450281628
"X99",5.95,0.0213722249596454,"7.77",0.000737714096052122
"X99",6.05,0.0204791569324748,"7.77",0.000669410780211682
"X99",6.15,0.0186178627034563,"7.77",0.000608127137150965
"X99",6.25,0.0311085572870546,"7.77",0.000553072917239935
"X99",6.35,0.0250296589943083,"7.77",0.000503554280170008
"X99",6.45,0.0190801356342532,"7.77",0.000458961162205407
"X99",6.55,0.0292145662683855,"7.77",0.000418756407815351
"X99",6.65,0.0240366932192181,"7.77",0.00038246640476031
"X99",6.75,0.0223645547905156,"7.77",0.000349673002321534
"X99",6.85,0.0190800445223972,"7.77",0.000320006526361587
"X99",6.95,0.0170220668771359,"7.77",0.000293139733405398
"X99",7.05,0.0193097105748609,"7.77",0.000268782569863953
"X99",7.15,0.017831190128478,"7.77",0.000246677622649431
"X99",7.25,0.0150853088313778,"7.77",0.000226596164383541
"X99",7.35,0.0134099349325467,"7.77",0.000208334710701583
"X99",7.45,0.0145089030359327,"7.77",0.000191712019242421
"X99",7.55,0.0121469943979113,"7.77",0.000176566470101586
"X99",7.65,0.00985922135819521,"7.77",0.000162753776318216
"X99",7.75,0.00949016443735151,"7.77",0.000150144980061583
"X99",7.85,0.011543892820635,"7.77",0.000138624696755889
"X99",7.95,0.00880613697714358,"7.77",0.00012808957444365
"X99",8.05,0.010058926670455,"7.77",0.000118446940351921
"X99",8.15,0.00606973403304302,"7.77",0.000109613610459776
"X99",8.25,0.00768667560083427,"7.77",0.000101514841179101
"X99",8.35,0.00650905823933611,"7.77",9.40834050933527e-05
"X99",8.45,0.00641752667718318,"7.77",8.72587751269595e-05
"X99",8.55,0.00874109567776051,"7.77",8.09864036021502e-05
"X99",8.65,0.00711387245009141,"7.77",7.52170844312003e-05
"X99",8.75,0.00669586114839221,"7.77",6.99063882336684e-05
"X99",8.85,0.00745748923361383,"7.77",6.50141614965903e-05
"X99",8.95,0.00432869498787746,"7.77",6.05040820417881e-05
"X99",9.05,0.00659598175377294,"7.77",5.63432640546703e-05
"X99",9.15,0.00761588180044291,"7.77",5.25019067854222e-05
"X99",9.25,0.00808616616119096,"7.77",4.89529817752848e-05
"X99",9.35,0.00472678045523276,"7.77",4.56719541038367e-05
"X99",9.45,0.00450076949482888,"7.77",4.26365337115787e-05
"X99",9.55,0.00440499771764286,"7.77",3.98264533374582e-05
"X99",9.65,0.00619138181447127,"7.77",3.72232700332768e-05
"X99",9.75,0.00702379248455036,"7.77",3.48101875848224e-05
"X99",9.85,0.00681689259583484,"7.77",3.25718974904277e-05
"X99",9.95,0.00691308862391817,"7.77",3.04944364277857e-05
"X99.5",0.05,0.950204543476864,"7.77",0.999742223155669
"X99.5",0.15,0.931555541920803,"7.77",0.978918190387286
"X99.5",0.25,0.91225834989238,"7.77",0.89675014393187
"X99.5",0.35,0.888561498962374,"7.77",0.765581638147539
"X99.5",0.45,0.830534486829504,"7.77",0.620722214006348
"X99.5",0.55,0.793333549327417,"7.77",0.486893637377057
"X99.5",0.65,0.739796109040954,"7.77",0.374505006908936
"X99.5",0.75,0.758251390431523,"7.77",0.285044328408376
"X99.5",0.95,0.676354398010052,"7.77",0.163538671139889
"X99.5",1.05,0.49997240350481,"7.77",0.124076859836893
"X99.5",1.15,0.435429621322366,"7.77",0.0944780128926074
"X99.5",1.25,0.405710430091008,"7.77",0.072276922573947
"X99.5",1.35,0.356852428349382,"7.77",0.0555879043606068
"X99.5",1.45,0.322096271982757,"7.77",0.0429967481623871
"X99.5",1.55,0.242218543932492,"7.77",0.0334538944019392
"X99.5",1.65,0.296125725026014,"7.77",0.0261841634973995
"X99.5",1.75,0.220359613149492,"7.77",0.020615732795547
"X99.5",1.85,0.263739428937615,"7.77",0.0163263188109928
"X99.5",1.95,0.221563344985781,"7.77",0.0130032374415383
"X99.5",10.05,0.00306093324757301,"7.77",9.00729128191557e-07
"X99.5",10.15,0.00398745194583664,"7.77",8.41361038927321e-07
"X99.5",10.25,0.0023466303575172,"7.77",7.86370179017781e-07
"X99.5",10.35,0.00295720099679475,"7.77",7.35400196276473e-07
"X99.5",10.45,0.00313439333471501,"7.77",6.88126437772081e-07
"X99.5",10.55,0.00420829198433456,"7.77",6.44252895072114e-07
"X99.5",10.65,0.00213827167932666,"7.77",6.03509466110491e-07
"X99.5",10.75,0.00245156811067458,"7.77",5.65649498595278e-07
"X99.5",10.85,0.00356504036147169,"7.77",5.30447584007013e-07
"X99.5",10.95,0.00290700368870411,"7.77",4.97697574856491e-07
"X99.5",11.05,0.00489947541135109,"7.77",4.67210801041632e-07
"X99.5",11.15,0.00609912601264838,"7.77",4.38814463923927e-07
"X99.5",11.25,0.00472662841455005,"7.77",4.12350189187357e-07
"X99.5",11.35,0.0050475813507349,"7.77",3.87672721689271e-07
"X99.5",11.45,0.00322007117893908,"7.77",3.64648747401752e-07
"X99.5",11.55,0.00432096717515479,"7.77",3.43155829205946e-07
"X99.5",11.65,0.00530075377824699,"7.77",3.23081444768937e-07
"X99.5",11.75,0.00502876823805092,"7.77",3.04322116027675e-07
"X99.5",11.85,0.00482028741423198,"7.77",2.86782620948426e-07
"X99.5",11.95,0.00418787555368659,"7.77",2.70375279244574e-07
"X99.5",12.05,0.00372847788123173,"7.77",2.55019304609523e-07
"X99.5",12.15,0.00469820564634271,"7.77",2.4064021689007e-07
"X99.5",12.25,0.00416567681960624,"7.77",2.27169308178595e-07
"X99.5",12.35,0.00371611320377915,"7.77",2.14543157615006e-07
"X99.5",12.45,0.00332762824751959,"7.77",2.02703190093578e-07
"X99.5",12.55,0.0043937782219694,"7.77",1.91595274638288e-07
"X99.5",12.65,0.00462251682236413,"7.77",1.81169358627719e-07
"X99.5",12.75,0.00338660586907927,"7.77",1.71379134444201e-07
"X99.5",12.85,0.00421329865300415,"7.77",1.62181735470361e-07
"X99.5",12.95,0.00408685898310791,"7.77",1.53537458667184e-07
"X99.5",13.05,0.00462993471457994,"7.77",1.45409511245261e-07
"X99.5",13.15,0.00444759678015227,"7.77",1.37763779189004e-07
"X99.5",13.25,0.00406867830487797,"7.77",1.30568615620972e-07
"X99.5",13.35,0.00329353143848924,"7.77",1.23794647147687e-07
"X99.5",13.45,0.00350920432848943,"7.77",1.17414596661386e-07
"X99.5",13.55,0.00358226969490582,"7.77",1.11403120921095e-07
"X99.5",13.65,0.00328801219692832,"7.77",1.05736661767503e-07
"X99.5",13.75,0.00329460833649962,"7.77",1.00393309644112e-07
"X99.5",13.85,0.00298399635830137,"7.77",9.53526783675133e-08
"X99.5",13.95,0.00299957143456628,"7.77",9.05957901491799e-08
"X99.5",14.05,0.00284062254164132,"7.77",8.61049699698582e-08
"X99.5",14.15,0.00255653949202764,"7.77",8.18637484916697e-08
"X99.5",14.25,0.00230984579017105,"7.77",7.78567727686774e-08
"X99.5",14.35,0.00176811418812272,"7.77",7.40697240848762e-08
"X99.5",14.45,0.00150428112470311,"7.77",7.04892423101598e-08
"X99.5",14.55,0.000865338431077321,"7.77",6.71028562201541e-08
"X99.5",14.65,0.00101172211645048,"7.77",6.38989192763396e-08
"X99.5",14.75,0.00073474704419249,"7.77",6.08665504078785e-08
"X99.5",14.85,0.000568289478949042,"7.77",5.79955793778047e-08
"X99.5",14.95,0.00041667748783845,"7.77",5.52764963532855e-08
"X99.5",15.05,0.000342361495533867,"7.77",5.27004053333019e-08
"X99.5",15.15,0.000299422546959324,"7.77",5.02589811175607e-08
"X99.5",15.25,0.000289084621965559,"7.77",4.79444295280814e-08
"X99.5",15.35,0.00022074721556454,"7.77",4.57494506199647e-08
"X99.5",15.45,0.000217394173346725,"7.77",4.36672046406066e-08
"X99.5",15.55,0.000141759863280332,"7.77",4.16912805172907e-08
"X99.5",15.65,0.00013957019478465,"7.77",3.98156666718771e-08
"X99.5",15.75,9.05049525990921e-05,"7.77",3.80347239783927e-08
"X99.5",15.85,9.10650859434535e-05,"7.77",3.63431606948715e-08
"X99.5",15.95,5.67729057751033e-05,"7.77",3.47360092149456e-08
"X99.5",16.05,4.54223727375813e-05,"7.77",3.32086044975833e-08
"X99.5",16.15,5.33439079748329e-05,"7.77",3.17565640451144e-08
"X99.5",16.25,3.42058810120256e-05,"7.77",3.0375769310407e-08
"X99.5",16.35,2.62365794984127e-05,"7.77",2.9062348423829e-08
"X99.5",16.45,2.47459284257448e-05,"7.77",2.78126601398595e-08
"X99.5",16.55,1.80372190582213e-05,"7.77",2.66232789092635e-08
"X99.5",16.65,2.91648032609906e-05,"7.77",2.54909809964358e-08
"X99.5",16.75,1.13659903764511e-05,"7.77",2.44127315576935e-08
"X99.5",16.85,8.78497810788305e-06,"7.77",2.33856726151514e-08
"X99.5",16.95,5.79618921986008e-06,"7.77",2.24071118531131e-08
"X99.5",17.05,4.33222793066827e-06,"7.77",2.14745121833879e-08
"X99.5",17.15,6.76764473203521e-06,"7.77",2.05854820182212e-08
"X99.5",17.25,7.12172434884679e-06,"7.77",1.97377662012085e-08
"X99.5",17.35,4.14264975962936e-06,"7.77",1.89292375481667e-08
"X99.5",17.45,2.70657055038281e-06,"7.77",1.8157888953966e-08
"X99.5",17.55,2.08742949016635e-06,"7.77",1.74218260247115e-08
"X99.5",17.65,2.95720305346925e-06,"7.77",1.67192601977755e-08
"X99.5",17.75,2.39274096773296e-06,"7.77",1.60485023150312e-08
"X99.5",17.85,1.78711145340988e-06,"7.77",1.54079566172704e-08
"X99.5",17.95,0,"7.77",1.47961151301979e-08
"X99.5",18.05,6.91633277855181e-07,"7.77",1.42115524146154e-08
"X99.5",18.15,8.86494349630241e-07,"7.77",1.36529206554509e-08
"X99.5",18.25,5.25875531528232e-07,"7.77",1.31189450661877e-08
"X99.5",18.35,0,"7.77",1.26084195869291e-08
"X99.5",18.45,0,"7.77",1.21202028560156e-08
"X99.5",18.55,0,"7.77",1.16532144365035e-08
"X99.5",18.65,0,"7.77",1.12064312802165e-08
"X99.5",18.75,0,"7.77",1.07788844133246e-08
"X99.5",18.85,0,"7.77",1.03696558285578e-08
"X99.5",18.95,0,"7.77",9.97787557023554e-09
"X99.5",19.05,0,"7.77",9.6027189992741e-09
"X99.5",19.15,7.33240929378807e-07,"7.77",9.24340422624072e-09
"X99.5",19.25,0,"7.77",8.89918970143715e-09
"X99.5",19.35,0,"7.77",8.56937195155113e-09
"X99.5",19.45,0,"7.77",8.25328345352326e-09
"X99.5",19.55,0,"7.77",7.95029063649505e-09
"X99.5",19.65,0,"7.77",7.65979200376129e-09
"X99.5",19.75,0,"7.77",7.3812163667937e-09
"X99.5",19.85,0,"7.77",7.1140211842984e-09
"X99.5",19.95,0,"7.77",6.85769099954836e-09
"X99.5",2.05,0.180851432759511,"7.77",0.0104141001026671
"X99.5",2.15,0.188184843566048,"7.77",0.00838543613849108
"X99.5",2.25,0.15865784243695,"7.77",0.00678713014521261
"X99.5",2.35,0.154483696159206,"7.77",0.00552108909927979
"X99.5",2.45,0.146553112304074,"7.77",0.00451297391875102
"X99.5",2.55,0.145365217361611,"7.77",0.00370614872234781
"X99.5",2.65,0.144193527684858,"7.77",0.00305723639105482
"X99.5",2.75,0.125488462780524,"7.77",0.00253284014655904
"X99.5",2.85,0.110768650750717,"7.77",0.00210711417926072
"X99.5",2.95,0.116926395518106,"7.77",0.00175995483862683
"X99.5",20.05,0,"7.77",6.61173596975952e-09
"X99.5",20.15,0,"7.77",6.37569048169228e-09
"X99.5",20.25,0,"7.77",6.1491118480526e-09
"X99.5",20.35,0,"7.77",5.93157907963136e-09
"X99.5",20.45,0,"7.77",5.7226917284592e-09
"X99.5",20.55,0,"7.77",5.52206879756874e-09
"X99.5",20.65,0,"7.77",5.32934771324756e-09
"X99.5",20.75,0,"7.77",5.14418335593769e-09
"X99.5",20.85,0,"7.77",4.96624714618931e-09
"X99.5",20.95,0,"7.77",4.79522618231166e-09
"X99.5",21.05,0,"7.77",4.63082242658255e-09
"X99.5",21.15,0,"7.77",4.47275193708129e-09
"X99.5",21.25,0,"7.77",4.32074414239953e-09
"X99.5",21.35,0,"7.77",4.17454115666052e-09
"X99.5",21.45,0,"7.77",4.03389713244231e-09
"X99.5",21.55,0,"7.77",3.89857764935291e-09
"X99.5",21.65,0,"7.77",3.76835913614887e-09
"X99.5",21.75,0,"7.77",3.64302832442161e-09
"X99.5",21.85,0,"7.77",3.52238173200004e-09
"X99.5",21.95,0,"7.77",3.40622517433437e-09
"X99.5",22.05,0,"7.77",3.29437330223367e-09
"X99.5",22.15,0,"7.77",3.18664916443127e-09
"X99.5",22.25,0,"7.77",3.08288379354622e-09
"X99.5",22.35,0,"7.77",2.98291581409726e-09
"X99.5",22.45,0,"7.77",2.88659107130822e-09
"X99.5",22.55,0,"7.77",2.79376227952069e-09
"X99.5",22.65,0,"7.77",2.7042886891019e-09
"X99.5",22.75,0,"7.77",2.61803577080315e-09
"X99.5",22.85,0,"7.77",2.53487491658702e-09
"X99.5",22.95,0,"7.77",2.45468315600079e-09
"X99.5",23.05,0,"7.77",2.37734288722847e-09
"X99.5",23.15,0,"7.77",2.30274162200577e-09
"X99.5",23.25,0,"7.77",2.23077174363066e-09
"X99.5",23.35,0,"7.77",2.16133027734748e-09
"X99.5",23.45,0,"7.77",2.09431867242526e-09
"X99.5",23.55,0,"7.77",2.02964259528138e-09
"X99.5",23.65,0,"7.77",1.96721173310437e-09
"X99.5",23.75,0,"7.77",1.90693960726631e-09
"X99.5",23.85,0,"7.77",1.84874339618376e-09
"X99.5",23.95,0,"7.77",1.79254376697608e-09
"X99.5",24.05,0,"7.77",1.73826471550708e-09
"X99.5",24.15,0,"7.77",1.68583341435208e-09
"X99.5",24.25,0,"7.77",1.63518006826902e-09
"X99.5",24.35,0,"7.77",1.58623777677546e-09
"X99.5",24.45,0,"7.77",1.53894240345651e-09
"X99.5",24.55,0,"7.77",1.49323245164938e-09
"X99.5",24.65,0,"7.77",1.4490489461705e-09
"X99.5",24.75,0,"7.77",1.40633532076969e-09
"X99.5",24.85,0,"7.77",1.36503731101345e-09
"X99.5",24.95,0,"7.77",1.32510285231616e-09
"X99.5",25.05,0,"7.77",1.28648198285339e-09
"X99.5",25.15,0,"7.77",1.24912675110614e-09
"X99.5",25.25,0,"7.77",1.21299112779895e-09
"X99.5",25.35,0,"7.77",1.17803092200732e-09
"X99.5",25.45,0,"7.77",1.14420370122254e-09
"X99.5",25.55,0,"7.77",1.11146871517339e-09
"X99.5",25.65,0,"7.77",1.07978682321494e-09
"X99.5",25.75,0,"7.77",1.04912042510514e-09
"X99.5",25.85,0,"7.77",1.0194333949992e-09
"X99.5",25.95,0,"7.77",9.90691018501323e-10
"X99.5",26.05,0,"7.77",9.62859932621451e-10
"X99.5",26.15,0,"7.77",9.35908068494897e-10
"X99.5",26.25,0,"7.77",9.09804596717143e-10
"X99.5",26.35,0,"7.77",8.84519875193657e-10
"X99.5",26.45,0,"7.77",8.60025399341553e-10
"X99.5",26.55,0,"7.77",8.36293754564094e-10
"X99.5",26.65,0,"7.77",8.13298570876875e-10
"X99.5",26.75,0,"7.77",7.9101447949824e-10
"X99.5",26.85,0,"7.77",7.69417071559144e-10
"X99.5",26.95,0,"7.77",7.48482858482803e-10
"X99.5",27.05,0,"7.77",7.28189234199886e-10
"X99.5",27.15,0,"7.77",7.08514439108665e-10
"X99.5",27.25,0,"7.77",6.89437525459864e-10
"X99.5",27.35,0,"7.77",6.70938324435923e-10
"X99.5",27.45,0,"7.77",6.52997414592721e-10
"X99.5",27.55,0,"7.77",6.35596091699568e-10
"X99.5",27.65,0,"7.77",6.18716339895084e-10
"X99.5",27.75,0,"7.77",6.02340804097285e-10
"X99.5",27.85,0,"7.77",5.86452763609256e-10
"X99.5",27.95,0,"7.77",5.71036106864761e-10
"X99.5",28.05,0,"7.77",5.56075307260866e-10
"X99.5",28.15,0,"7.77",5.41555400027297e-10
"X99.5",28.25,0,"7.77",5.27461960084785e-10
"X99.5",28.35,0,"7.77",5.13781080846782e-10
"X99.5",28.45,0,"7.77",5.00499353921733e-10
"X99.5",28.55,0,"7.77",4.87603849674315e-10
"X99.5",28.65,0,"7.77",4.75082098606924e-10
"X99.5",28.75,0,"7.77",4.62922073524072e-10
"X99.5",28.85,0,"7.77",4.51112172444353e-10
"X99.5",28.95,0,"7.77",4.39641202226276e-10
"X99.5",29.05,0,"7.77",4.28498362875942e-10
"X99.5",29.15,0,"7.77",4.17673232506037e-10
"X99.5",29.25,0,"7.77",4.07155752917077e-10
"X99.5",29.35,0,"7.77",3.96936215773265e-10
"X99.5",29.45,0,"7.77",3.87005249346576e-10
"X99.5",29.55,0,"7.77",3.77353805803993e-10
"X99.5",29.65,0,"7.77",3.6797314901395e-10
"X99.5",29.75,0,"7.77",3.58854842849213e-10
"X99.5",29.85,0,"7.77",3.49990739964456e-10
"X99.5",29.95,0,"7.77",3.41372971027847e-10
"X99.5",3.05,0.103464101986189,"7.77",0.00147564728089386
"X99.5",3.15,0.0943772833865327,"7.77",0.00124184788521825
"X99.5",3.25,0.0833856359064311,"7.77",0.00104881535535158
"X99.5",3.35,0.0768726882980976,"7.77",0.000888826873796234
"X99.5",3.45,0.0697434317139147,"7.77",0.000755732623666897
"X99.5",3.55,0.0638612590167952,"7.77",0.00064461426201335
"X99.5",3.65,0.060195138295796,"7.77",0.00055152186120101
"X99.5",3.75,0.0588787743697486,"7.77",0.000473270360567114
"X99.5",3.85,0.0544108782002394,"7.77",0.000407281359888545
"X99.5",3.95,0.047376853845698,"7.77",0.00035145961677586
"X99.5",30.05,0,"7.77",3.3299393438688e-10
"X99.5",30.15,0,"7.77",3.24846286149645e-10
"X99.5",30.25,0,"7.77",3.1692293066356e-10
"X99.5",30.35,0,"7.77",3.09217011374595e-10
"X99.5",30.45,0,"7.77",3.01721902050251e-10
"X99.5",30.55,0,"7.77",2.94431198351274e-10
"X99.5",30.65,0,"7.77",2.87338709736783e-10
"X99.5",30.75,0,"7.77",2.80438451688842e-10
"X99.5",30.95,0,"7.77",2.6719167481082e-10
"X99.5",4.05,0.0493950309491647,"7.77",0.000304096224471936
"X99.5",4.15,0.0381866097921852,"7.77",0.000263792391161965
"X99.5",4.25,0.0392559121840238,"7.77",0.000229399194828236
"X99.5",4.35,0.0340809818430314,"7.77",0.000199969778048849
"X99.5",4.45,0.0351907336420777,"7.77",0.000174721268994396
"X99.5",4.55,0.0315823197558267,"7.77",0.000153004337011074
"X99.5",4.65,0.0297623889835783,"7.77",0.000134278764120336
"X99.5",4.75,0.0273316450831928,"7.77",0.00011809377478363
"X99.5",4.85,0.0240281864944366,"7.77",0.000104072142984134
"X99.5",4.95,0.0235620119094273,"7.77",9.18973086017384e-05
"X99.5",5.05,0.021524170704392,"7.77",8.13028995412218e-05
"X99.5",5.15,0.0201025580229777,"7.77",7.20641836210732e-05
"X99.5",5.25,0.0182249903051269,"7.77",6.39910735033326e-05
"X99.5",5.35,0.0142174874597126,"7.77",5.69223854919054e-05
"X99.5",5.45,0.0152279405113914,"7.77",5.07211138173552e-05
"X99.5",5.55,0.0126062311862553,"7.77",4.52705298459096e-05
"X99.5",5.65,0.0127269627843012,"7.77",4.04709533939864e-05
"X99.5",5.75,0.011504620820883,"7.77",3.62370732182566e-05
"X99.5",5.85,0.00935614793549478,"7.77",3.24957174959654e-05
"X99.5",5.95,0.00906839648030405,"7.77",2.9183994033114e-05
"X99.5",6.05,0.0100247140434284,"7.77",2.62477350645037e-05
"X99.5",6.15,0.00881208725947623,"7.77",2.36401936374403e-05
"X99.5",6.25,0.0140326869810551,"7.77",2.13209483228529e-05
"X99.5",6.35,0.0125949876422073,"7.77",1.92549808614963e-05
"X99.5",6.45,0.00854126362550449,"7.77",1.74118977119339e-05
"X99.5",6.55,0.0138470155660544,"7.77",1.57652716231089e-05
"X99.5",6.65,0.0116402519082362,"7.77",1.42920835460943e-05
"X99.5",6.75,0.0102847167419786,"7.77",1.29722486163361e-05
"X99.5",6.85,0.00934937952120402,"7.77",1.17882127296136e-05
"X99.5",6.95,0.00869089328186327,"7.77",1.07246085220343e-05
"X99.5",7.05,0.0103750370682678,"7.77",9.76796144239011e-06
"X99.5",7.15,0.0102139437147709,"7.77",8.9064381509852e-06
"X99.5",7.25,0.00805086460117791,"7.77",8.12963075428314e-06
"X99.5",7.35,0.00711350986232813,"7.77",7.42837143915122e-06
"X99.5",7.45,0.00681383016368047,"7.77",6.79457294425751e-06
"X99.5",7.55,0.00552317864879866,"7.77",6.22109103180969e-06
"X99.5",7.65,0.00469889761947976,"7.77",5.70160572671021e-06
"X99.5",7.75,0.00426766451537189,"7.77",5.23051859379881e-06
"X99.5",7.85,0.00579841323656611,"7.77",4.80286374466931e-06
"X99.5",7.95,0.00430328182383434,"7.77",4.41423061788417e-06
"X99.5",8.05,0.00568714578232704,"7.77",4.06069687198203e-06
"X99.5",8.15,0.00319719962882732,"7.77",3.7387699790985e-06
"X99.5",8.25,0.00411311863607645,"7.77",3.44533631620382e-06
"X99.5",8.35,0.00360384625918677,"7.77",3.17761672742421e-06
"X99.5",8.45,0.00343295650568076,"7.77",2.93312768003896e-06
"X99.5",8.55,0.00523217317108987,"7.77",2.70964726298896e-06
"X99.5",8.65,0.00411154771433029,"7.77",2.50518538378556e-06
"X99.5",8.75,0.00385143967757886,"7.77",2.31795761063855e-06
"X99.5",8.85,0.00419567450077362,"7.77",2.14636218405123e-06
"X99.5",8.95,0.00252407166685241,"7.77",1.98895978785262e-06
"X99.5",9.05,0.0034056170864669,"7.77",1.8444557263415e-06
"X99.5",9.15,0.00422041048894344,"7.77",1.71168420179408e-06
"X99.5",9.25,0.00467024415978713,"7.77",1.58959442820436e-06
"X99.5",9.35,0.00248047942578543,"7.77",1.4772383522323e-06
"X99.5",9.45,0.00257433778137424,"7.77",1.37375978272379e-06
"X99.5",9.55,0.00220856044315434,"7.77",1.27838475624031e-06
"X99.5",9.65,0.00398461269433246,"7.77",1.19041298849524e-06
"X99.5",9.75,0.00325034048065605,"7.77",1.10921028096199e-06
"X99.5",9.85,0.00414597864917643,"7.77",1.03420176862732e-06
"X99.5",9.95,0.00434868102524057,"7.77",9.64865909444997e-07
"X99.9",0.05,0.885819997847644,"7.77",0.644371055439748
"X99.9",0.15,0.827662660099218,"7.77",0.286436953071743
"X99.9",0.25,0.750487315009747,"7.77",0.137472488423869
"X99.9",0.35,0.523568449711498,"7.77",0.0702975823213274
"X99.9",0.45,0.415267243414752,"7.77",0.0379159151706499
"X99.9",0.55,0.447801787336934,"7.77",0.0214016350893421
"X99.9",0.65,0.505110065769906,"7.77",0.0125633970120794
"X99.9",0.75,0.262007497248939,"7.77",0.00763158082702935
"X99.9",0.95,0.279485288433906,"7.77",0.00307122417313747
"X99.9",1.05,0.138743111813413,"7.77",0.00202194791655985
"X99.9",1.15,0.0909218927527361,"7.77",0.0013598734393491
"X99.9",1.25,0.087109701838149,"7.77",0.000932386971604565
"X99.9",1.35,0.0778681743088271,"7.77",0.000650560130314394
"X99.9",1.45,0.070108967827622,"7.77",0.000461211009750964
"X99.9",1.55,0.0460731220385088,"7.77",0.000331776692278609
"X99.9",1.65,0.0564815759393774,"7.77",0.000241885995272259
"X99.9",1.75,0.0302426566572867,"7.77",0.000178541558380645
"X99.9",1.85,0.0513620577143263,"7.77",0.000133299374000631
